rownames,session_id,project_id,event_id,article_id,named_aticle_id,theme_id,sub_theme_id,user_comments,event_year,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,qyear,unit_price,unit_price_cur,unit_price_eur,total_cost,real_total_cost,real_total_cost_manual,financer_id,is_in_accounting,comments,credte,creuser_id,upddte,upduser_id,refqyear,refunit_price_eur,reftotal_cost,comptage_jours_qyear
4482,1,425,@T_425_97432014,97,43,1,1,,2014,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-1,,,0,EUR,0,0,830,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,1
4483,1,425,@T_425_97432015,97,43,1,1,,2015,-1,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,1
4484,1,428,@A_428_2122015,212,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,73.51,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4485,1,428,@T_428_97162015,97,16,1,1,,2015,-7,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,7
4486,1,428,@T_428_97402015,97,40,1,1,,2015,-5,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,5
4487,1,432,@A_432_2122015,212,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,18,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4488,1,432,@T_432_97162015,97,16,1,1,,2015,-3,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,3
4489,1,435,@T_435_97552015,97,55,1,1,,2015,-3,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,3
4490,1,436,@A_436_2062015,206,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,1257.17,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4491,1,436,@A_436_2172015,217,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,9.49,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4492,1,436,@T_436_9702015,97,,1,1,,2015,-1,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,1
4493,1,436,@T_436_97212015,97,21,1,1,,2015,-9,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,9
4494,1,437,@A_437_2062014,206,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,17.5,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4495,1,437,@A_437_2062015,206,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,833.52,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4496,1,437,@T_437_97512014,97,51,1,1,,2014,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-20,-12,,,0,EUR,0,0,26560,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,32
4497,1,438,@A_438_2152015,215,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,564.04,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4498,1,438,@A_438_2162015,216,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,43.15,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4499,1,439,@A_439_2062015,206,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,194,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4500,1,439,@T_439_97112015,97,11,1,1,,2015,-1,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,1
4501,1,440,@A_440_1982014,198,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,2820,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4502,1,440,@A_440_1982015,198,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,579.69,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4503,1,440,@A_440_2012015,201,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,1773.08,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4504,1,440,@A_440_2152015,215,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,6055.049999999999,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4505,1,440,@A_440_2162015,216,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,618.6700000000001,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4506,1,441,@T_441_975132014,97,513,1,1,,2014,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-14,-8,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,22
4507,1,441,@T_441_975132015,97,513,1,1,,2015,-8,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,8
4508,1,442,@A_442_2062015,206,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,2528.86,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4509,1,442,@A_442_2172015,217,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,30,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4510,1,442,@T_442_97502015,97,50,1,1,,2015,-14,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,14
4511,1,443,@A_443_2062015,206,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,562.4599999999999,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4512,1,443,@T_443_97392015,97,39,1,1,,2015,-8,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,8
4513,1,444,@A_444_2062014,206,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,1479.62,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4514,1,444,@A_444_2062015,206,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,73.49,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4515,1,444,@T_444_97102015,97,10,1,1,,2015,-11,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,11
4516,1,444,@T_444_97452014,97,45,1,1,,2014,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-16,,,0,EUR,0,0,13280,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,16
4517,1,445,@A_445_2152015,215,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,1100.06,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4518,1,445,@A_445_2162015,216,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,699.36,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4519,1,445,@T_445_97302015,97,30,1,1,,2015,-7,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,7
4520,1,447,@A_447_2062015,206,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,5254.73,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4521,1,447,@T_447_9722015,97,2,1,1,,2015,-2,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,2
4522,1,447,@T_447_97432015,97,43,1,1,,2015,-12,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,12
4523,1,454,@A_454_2152014,215,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,1962,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4524,1,454,@A_454_2172014,217,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,659.88,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4525,1,457,@A_457_2152015,215,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,3568.51,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4526,1,457,@A_457_2162015,216,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,2008.05,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4527,1,457,@T_457_97332015,97,33,1,1,,2015,-2,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,2
4528,1,457,@T_457_973602015,97,360,1,1,,2015,-21,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,21
4529,1,461,@A_461_2152015,215,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,406.03000000000003,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4530,1,469,@T_469_97552015,97,55,1,1,,2015,-1,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,1
4531,1,472,@T_472_97212015,97,21,1,1,,2015,-1.5,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,1.5
4532,1,475,@T_475_97332015,97,33,1,1,,2015,-3,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,3
4533,1,476,@T_476_97522015,97,52,1,1,,2015,-3,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,3
4534,1,492,@T_492_9792015,97,9,1,1,,2015,-1.5,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,1.5
4535,1,493,@T_493_97262015,97,26,1,1,,2015,-1,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,1
4536,1,494,@T_494_9792015,97,9,1,1,,2015,-4,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,4
4537,1,495,@A_495_2062015,206,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,2770.59,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4538,1,495,@T_495_97182015,97,18,1,1,,2015,-9,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,9
4539,1,495,@T_495_9792015,97,9,1,1,,2015,-3,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,3
4540,1,497,@T_497_97212015,97,21,1,1,,2015,-1,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,1
4541,1,497,@T_497_97502015,97,50,1,1,,2015,-4,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,4
4542,1,499,@A_499_2062015,206,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,16.13,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4543,1,512,@T_512_9702015,97,,1,1,,2015,-3,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,3
4544,1,541,@A_541_2062015,206,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,725.1,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4545,1,575,@A_575_2062013,206,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,1923.01,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4546,1,575,@A_575_2062014,206,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,2340.2799999999997,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4547,1,575,@A_575_2062015,206,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,290.46,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4548,1,575,@A_575_2072014,207,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,812.5,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4549,1,575,@A_575_2072015,207,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,650,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4550,1,1062,@A_1062_2062013,206,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,272.41,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4551,1,1062,@A_1062_2072013,207,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,1755.72,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4552,1,1062,@A_1062_2132013,213,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,504.9,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4553,1,1267,@A_1267_2002013,200,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,16.77,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4554,1,1267,@A_1267_2012013,201,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,500.65000000000003,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4555,1,1267,@A_1267_2032013,203,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,1258.4599999999996,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4556,1,1267,@A_1267_2152013,215,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,64.03,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4557,4,1,@A_1_2062013,206,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,1564.79,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4558,4,1,@A_1_2102013,210,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,24.45,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4559,4,1,@A_1_2142013,214,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,48.22,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4560,4,1,@T_1_97392013,97,39,1,1,,2013,-1.5,-7,-3,-1,-0,-0,-0,-0,-3,-0,-0,-0,,,0,EUR,0,0,12865,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,15.5
4561,4,2,@T_2_97252013,97,25,1,1,,2013,-2,-2.5,-1.6,-4,-3,-1,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,11703,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,14.1
4562,4,2,@T_2_97252014,97,25,1,1,,2014,-0,-2,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,1660,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,2
4563,4,2,@T_2_9782013,97,8,1,1,,2013,-2,-0,-0,-0,-0,-0,-1,-0,-0,-1,-0,-1,,,0,EUR,0,0,4150,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,5
4564,4,2,@T_2_9782014,97,8,1,1,,2014,-2,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,1660,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,2
4565,4,2,84b5b57b-3c59-457d-a37e-56d0cff27a34,97,0,1,1,,2014,2,2,2,2,2,2,2,2,2,2,2,2,0,24,830,EUR,830,19920,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,24,830,19920,
4566,4,3,@A_3_2062013,206,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,194,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4567,4,3,@A_3_2102013,210,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,2885.78,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4568,4,3,@T_3_97142013,97,14,1,1,,2013,-0,-3,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,2490,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,3
4569,4,3,@T_3_97172013,97,17,1,1,,2013,-0,-0,-0,-1,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,830,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,1
4570,4,3,@T_3_97292013,97,29,1,1,,2013,-0,-0,-0,-1,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,830,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,1
4571,4,3,@T_3_97372013,97,37,1,1,,2013,-0.75,-1.5,-0.75,-0.5,-0.25,-0.5,-2.5,-0.25,-1.5,-0.5,-1.25,-0.5,,,0,EUR,0,0,8922.5,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,10.75
4572,4,3,@T_3_97372014,97,37,1,1,,2014,-0,-0.25,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,207.5,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,0.25
4573,4,3,@T_3_97382013,97,38,1,1,,2013,-0,-0,-0,-0,-0,-0,-0,-0,-0,-1,-0,-0.5,,,0,EUR,0,0,1245,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,1.5
4574,4,3,@T_3_97392013,97,39,1,1,,2013,-0,-0,-1,-1,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,1660,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,2
4575,4,3,@T_3_97542013,97,54,1,1,,2013,-0,-0,-0,-0,-0,-0.25,-0.25,-0,-0,-0,-0,-0,,,0,EUR,0,0,415,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,0.5
4576,4,3,@T_3_9772013,97,7,1,1,,2013,-7,-0,-5,-1.5,-2.5,-0,-0,-3,-4,-6,-0,-0,,,0,EUR,0,0,24070,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,29
4577,4,3,@T_3_9772014,97,7,1,1,,2014,-3.5,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,2905,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,3.5
4578,4,4,@T_4_9712013,97,1,1,1,,2013,-16,-7,-12,-17,-2,-19,-14,-0,-7,-7,-15,-11,,,0,EUR,0,0,105410,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,127
4579,4,4,@T_4_9712014,97,1,1,1,,2014,-22,-4,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,21580,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,26
4580,4,4,34c19c72-b6b9-4800-bcc7-a132f876893a,97,0,1,1,,2014,50,0,0,0,0,0,0,0,0,0,0,0,0,50,830,EUR,830,41500,0,0,0,0,,2014-04-28 ,60,2014-04-28 ,60,,,,
4581,4,5,@T_5_97322013,97,32,1,1,,2013,-0,-1,-0.75,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,1452.5,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,1.75
4582,4,6,@A_6_2062013,206,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,1254.6599999999999,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4583,4,6,@T_6_97242013,97,24,1,1,,2013,-1,-2,-1,-0.5,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,3735,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,4.5
4584,4,6,@T_6_97322013,97,32,1,1,,2013,-13.5,-8,-4.25,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,21372.5,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,25.75
4585,4,6,@T_6_97332013,97,33,1,1,,2013,-0,-0,-0,-1,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,830,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,1
4586,4,7,@A_7_2062013,206,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,276,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4587,4,7,@T_7_97332013,97,33,1,1,,2013,-1,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,830,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,1
4588,4,8,@A_8_2062013,206,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,2427.73,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4589,4,8,@T_8_97202013,97,20,1,1,,2013,-12,-16,-8,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,29880,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,36
4590,4,8,@T_8_97332013,97,33,1,1,,2013,-0,-1,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,830,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,1
4591,4,8,@T_8_97472013,97,47,1,1,,2013,-0.5,-0.5,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,830,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,1
4592,4,9,@A_9_2062013,206,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,2.842170943040401e-14,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4593,4,9,@T_9_97392013,97,39,1,1,,2013,-5.5,-1.5,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,5810,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,7
4594,4,9,@T_9_9782013,97,8,1,1,,2013,-1,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,830,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,1
4595,4,10,@A_10_2062013,206,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,1199.6599999999999,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4596,4,10,@A_10_2142013,214,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,117.88,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4597,4,10,@T_10_97332013,97,33,1,1,,2013,-0,-1,-1,-1,-1,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,3320,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,4
4598,4,10,@T_10_97392013,97,39,1,1,,2013,-0,-0,-2,-4,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,4980,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,6
4599,4,10,@T_10_97482013,97,48,1,1,,2013,-0,-8,-18,-12,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,31540,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,38
4600,4,11,@A_11_2062013,206,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,4837.24,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4601,4,11,@A_11_2142013,214,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,48.22,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4602,4,11,@A_11_2172013,217,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,1228.8600000000001,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4603,4,11,@T_11_97322013,97,32,1,1,,2013,-0.25,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,207.5,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,0.25
4604,4,11,@T_11_97332013,97,33,1,1,,2013,-0,-0,-0,-0,-1,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,830,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,1
4605,4,11,@T_11_97362013,97,36,1,1,,2013,-0,-0,-21,-21,-21,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,52290,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,63
4606,4,11,@T_11_97392013,97,39,1,1,,2013,-0,-0,-0,-0,-0,-1,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,830,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,1
4607,4,12,@T_12_97312014,97,31,1,1,,2014,-3,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,2490,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,3
4608,4,12,@T_12_97322013,97,32,1,1,,2013,-1,-0.5,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,1245,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,1.5
4609,4,12,834b2778-d6d5-40dc-adbb-5908bd5a561e,97,0,25,86,,2014,1,1,1,1,1,1,1,1,1,1,1,1,1,13,830,EUR,830,10790,0,0,0,0,,2014-04-16 ,33,2014-04-16 ,33,,,,
4610,4,13,@T_13_97452013,97,45,1,1,,2013,-2,-0.5,-0,-0.5,-0.5,-0,-0,-1,-0.25,-0.25,-0,-0,,,0,EUR,0,0,4150,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,5
4611,4,13,@T_13_97452014,97,45,1,1,,2014,-3,-3.25,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,5187.5,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,6.25
4612,4,13,1d4f5ac5-4f67-4b2e-a09e-ad83df0e71c0,97,45,1,1,,2014,0.5,0.5,1,1,1,1,0.5,0.5,1,1,1,1,0,10,830,EUR,830,8300,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,10,830,8300,
4613,4,14,@A_14_2062013,206,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,1889.6900000000003,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
4614,4,14,@A_14_2142013,214,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,117.88,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
